timestamp_ms,open,high,low,close,volume,datetime_utc,instrument,rsi_14,direction,profit
1756623600000,108716.65,108829.17,108670.0,108708.26,259.88571,2025-08-31 07:00:00+00:00,XBTUSD,46.0546653147883,long,1
1756627200000,108708.25,109030.51,108708.25,109011.67,217.73644,2025-08-31 08:00:00+00:00,XBTUSD,52.82877426985902,short,1
1756630800000,109011.67,109100.0,108447.6,108507.68,344.54949,2025-08-31 09:00:00+00:00,XBTUSD,43.13842769329629,long,1
1756634400000,108507.68,108628.63,108303.21,108560.23,639.93429,2025-08-31 10:00:00+00:00,XBTUSD,44.285970331131836,long,0
1756638000000,108560.23,108597.19,108323.73,108389.76,388.6744,2025-08-31 11:00:00+00:00,XBTUSD,41.369295487843274,long,0
1756641600000,108389.77,108486.13,108307.69,108309.2,637.73664,2025-08-31 12:00:00+00:00,XBTUSD,40.02764895354045,long,1
1756645200000,108309.21,108451.45,108191.29,108418.02,675.04582,2025-08-31 13:00:00+00:00,XBTUSD,42.729520838955054,long,1
1756648800000,108418.02,108515.68,108255.43,108467.33,482.56215,2025-08-31 14:00:00+00:00,XBTUSD,43.96152160135419,long,1
1756652400000,108467.32,108858.43,108462.6,108818.69,646.54444,2025-08-31 15:00:00+00:00,XBTUSD,51.90141166860442,short,0
1756656000000,108818.69,108978.0,108555.0,108922.79,566.18074,2025-08-31 16:00:00+00:00,XBTUSD,53.981783809937305,short,0
1756659600000,108922.79,108993.88,108852.89,108993.87,242.1119,2025-08-31 17:00:00+00:00,XBTUSD,55.40026110413234,short,0
1756663200000,108993.88,109237.51,108927.5,109146.62,264.16429,2025-08-31 18:00:00+00:00,XBTUSD,58.369995118575915,short,1
1756666800000,109146.62,109167.84,108916.28,108930.0,160.04622,2025-08-31 19:00:00+00:00,XBTUSD,52.98213054013753,short,0
1756670400000,108930.0,109118.0,108880.0,109117.99,190.53944,2025-08-31 20:00:00+00:00,XBTUSD,56.716127842024434,short,1
1756674000000,109118.0,109118.0,108957.12,109037.29,156.22084,2025-08-31 21:00:00+00:00,XBTUSD,54.70758068027785,short,1
1756677600000,109037.3,109230.0,108758.37,108900.46,245.89578,2025-08-31 22:00:00+00:00,XBTUSD,51.38479331441837,short,1
1756681200000,108900.45,108917.36,108076.93,108246.35,697.48233,2025-08-31 23:00:00+00:00,XBTUSD,39.14475525710165,long,0
1756684800000,108246.36,108406.18,107631.68,108222.37,1078.8221,2025-09-01 00:00:00+00:00,XBTUSD,38.78005202265562,long,0
1756688400000,108222.37,108482.98,107968.09,108150.24,471.21562,2025-09-01 01:00:00+00:00,XBTUSD,37.64396187250943,long,0
1756692000000,108150.24,108197.67,107425.42,107617.05,869.81682,2025-09-01 02:00:00+00:00,XBTUSD,30.52507763011485,long,1
1756695600000,107617.05,107769.94,107393.0,107660.01,786.48643,2025-09-01 03:00:00+00:00,XBTUSD,31.64669082935596,long,0
1756699200000,107660.0,107759.99,107279.51,107409.1,645.82838,2025-09-01 04:00:00+00:00,XBTUSD,28.729398465291695,long,1
1756702800000,107409.09,107987.4,107255.0,107866.12,547.79285,2025-09-01 05:00:00+00:00,XBTUSD,39.64327925826074,long,1
1756706400000,107866.13,108128.0,107594.42,108064.75,384.59049,2025-09-01 06:00:00+00:00,XBTUSD,43.67997434037442,long,1
1756710000000,108064.76,109432.99,107984.79,109432.99,1325.96108,2025-09-01 07:00:00+00:00,XBTUSD,62.35639481311312,short,0
1756713600000,109432.99,109820.02,109424.0,109590.0,1103.75653,2025-09-01 08:00:00+00:00,XBTUSD,63.83832928468959,short,1
1756717200000,109590.0,109912.4,109485.57,109524.12,513.50327,2025-09-01 09:00:00+00:00,XBTUSD,62.72256473390035,short,1
1756720800000,109524.13,109535.32,108186.41,108571.41,948.82778,2025-09-01 10:00:00+00:00,XBTUSD,49.30256814749328,long,1
1756724400000,108571.42,108857.35,108464.0,108782.88,545.20367,2025-09-01 11:00:00+00:00,XBTUSD,51.7693159142982,short,0
1756728000000,108782.89,109165.47,108635.39,109108.27,636.3452,2025-09-01 12:00:00+00:00,XBTUSD,55.36785836428205,short,1
1756731600000,109108.27,109520.0,108936.44,109023.61,725.12306,2025-09-01 13:00:00+00:00,XBTUSD,54.23406448767839,short,0
1756735200000,109023.61,109332.28,108824.82,109146.6,490.85432,2025-09-01 14:00:00+00:00,XBTUSD,55.65475557397091,short,1
1756738800000,109146.59,109373.1,108566.0,108784.33,414.02255,2025-09-01 15:00:00+00:00,XBTUSD,50.66569717759597,short,1
1756742400000,108784.33,109096.0,108653.09,108774.23,374.40601,2025-09-01 16:00:00+00:00,XBTUSD,50.52969787066817,short,0
1756746000000,108774.23,108953.82,108391.3,108927.61,570.88854,2025-09-01 17:00:00+00:00,XBTUSD,52.61006887751088,short,0
1756749600000,108927.61,109267.22,108921.17,109240.0,346.10668,2025-09-01 18:00:00+00:00,XBTUSD,56.61207866966384,short,1
1756753200000,109240.0,109329.65,109160.27,109217.64,261.74926,2025-09-01 19:00:00+00:00,XBTUSD,56.24594250534538,short,1
1756756800000,109217.65,109217.65,108284.0,108877.38,873.53022,2025-09-01 20:00:00+00:00,XBTUSD,50.855827481888014,short,1
1756760400000,108877.39,108939.42,107459.49,107800.8,917.91242,2025-09-01 21:00:00+00:00,XBTUSD,38.33740421652724,long,1
1756764000000,107800.8,108500.04,107588.01,108444.96,517.76894,2025-09-01 22:00:00+00:00,XBTUSD,46.77899183592133,long,1
1756767600000,108444.96,109442.95,108428.45,109237.42,703.08997,2025-09-01 23:00:00+00:00,XBTUSD,54.94983693110247,short,1
1756771200000,109237.43,109337.64,108883.8,109040.36,552.10707,2025-09-02 00:00:00+00:00,XBTUSD,52.77984652030016,short,0
1756774800000,109040.36,109611.11,108993.0,109313.0,616.57671,2025-09-02 01:00:00+00:00,XBTUSD,55.40385083129221,short,0
1756778400000,109313.0,110272.06,109171.78,110246.01,1081.14032,2025-09-02 02:00:00+00:00,XBTUSD,62.98443887277352,short,0
1756782000000,110246.0,110623.97,110060.12,110322.18,916.19598,2025-09-02 03:00:00+00:00,XBTUSD,63.52948069054932,short,1
1756785600000,110322.19,110420.0,110143.62,110310.56,492.48149,2025-09-02 04:00:00+00:00,XBTUSD,63.37616792469668,short,1
1756789200000,110310.56,110337.06,110045.01,110209.32,359.35463,2025-09-02 05:00:00+00:00,XBTUSD,61.972916031629865,short,0
1756792800000,110209.33,110610.5,110173.96,110376.63,596.39606,2025-09-02 06:00:00+00:00,XBTUSD,63.41460589460436,short,1
1756796400000,110376.63,110400.0,110000.0,110233.92,504.4839,2025-09-02 07:00:00+00:00,XBTUSD,61.280488858928344,short,0
1756800000000,110233.91,110711.1,110052.27,110360.0,557.03627,2025-09-02 08:00:00+00:00,XBTUSD,62.48177829406578,short,0
1756803600000,110360.01,110699.58,110256.94,110450.56,476.55196,2025-09-02 09:00:00+00:00,XBTUSD,63.36107493262516,short,1
1756807200000,110450.56,110477.85,110128.13,110246.0,410.87869,2025-09-02 10:00:00+00:00,XBTUSD,59.943602710477926,short,1
1756810800000,110246.0,110255.17,109563.87,109733.34,1017.54899,2025-09-02 11:00:00+00:00,XBTUSD,52.32638160084834,short,1
1756814400000,109733.33,109836.34,108393.39,108795.99,1297.32717,2025-09-02 12:00:00+00:00,XBTUSD,41.85395629482764,long,1
1756818000000,108796.0,111275.93,108733.88,111149.99,2481.2087,2025-09-02 13:00:00+00:00,XBTUSD,62.274000570031056,short,0
1756821600000,111149.99,111771.52,110780.61,111360.01,1925.30316,2025-09-02 14:00:00+00:00,XBTUSD,63.505413845226144,short,1
1756825200000,111360.0,111540.3,110628.85,110829.17,1065.05414,2025-09-02 15:00:00+00:00,XBTUSD,58.3234546646751,short,1
1756828800000,110829.16,111119.58,110469.7,110785.85,928.68032,2025-09-02 16:00:00+00:00,XBTUSD,57.908182651301054,short,0
1756832400000,110785.85,111050.0,110628.85,110914.0,702.01172,2025-09-02 17:00:00+00:00,XBTUSD,58.84178261361836,short,1
1756836000000,110914.01,110945.3,110200.0,110646.47,506.68111,2025-09-02 18:00:00+00:00,XBTUSD,56.046962920843384,short,0
1756839600000,110646.47,110840.0,110441.42,110806.0,447.85722,2025-09-02 19:00:00+00:00,XBTUSD,57.347919357441945,short,0
1756843200000,110806.01,111419.18,110716.77,111418.49,585.42846,2025-09-02 20:00:00+00:00,XBTUSD,61.998583437052005,short,1
1756846800000,111418.49,111538.17,111129.57,111129.57,356.26128,2025-09-02 21:00:00+00:00,XBTUSD,58.74466638035666,short,0
1756850400000,111129.58,111260.0,110870.27,111259.99,374.87092,2025-09-02 22:00:00+00:00,XBTUSD,59.771061453081295,short,1
1756854000000,111260.0,111271.13,111017.79,111240.01,258.85129,2025-09-02 23:00:00+00:00,XBTUSD,59.52672827732401,short,0
1756857600000,111240.01,111782.21,111240.01,111339.98,992.20281,2025-09-03 00:00:00+00:00,XBTUSD,60.399009279936294,short,1
1756861200000,111339.98,111404.77,110901.06,111176.94,454.81663,2025-09-03 01:00:00+00:00,XBTUSD,58.19612674194683,short,0
1756864800000,111176.93,111484.05,111029.43,111372.0,424.89931,2025-09-03 02:00:00+00:00,XBTUSD,60.07238918586593,short,1
1756868400000,111372.0,111411.24,110892.14,111054.01,391.69818,2025-09-03 03:00:00+00:00,XBTUSD,55.68463427357985,short,1
1756872000000,111054.0,111151.99,110836.48,111020.68,269.26802,2025-09-03 04:00:00+00:00,XBTUSD,55.22928628609166,short,1
1756875600000,111020.68,111069.48,110666.0,110685.57,327.14961,2025-09-03 05:00:00+00:00,XBTUSD,50.736979413253465,short,0
1756879200000,110685.57,110879.89,110549.8,110724.0,505.96638,2025-09-03 06:00:00+00:00,XBTUSD,51.22692494644197,short,0
1756882800000,110724.0,111111.11,110528.71,111099.88,437.31572,2025-09-03 07:00:00+00:00,XBTUSD,55.85183161174302,short,1
1756886400000,111099.87,111279.48,110974.0,111019.99,365.12571,2025-09-03 08:00:00+00:00,XBTUSD,54.66534507367394,short,0
1756890000000,111019.99,111324.0,110889.29,111312.28,314.98009,2025-09-03 09:00:00+00:00,XBTUSD,58.16683095907474,short,0
1756893600000,111312.28,111491.74,111170.06,111449.99,377.12634,2025-09-03 10:00:00+00:00,XBTUSD,59.74438671468443,short,1
1756897200000,111450.0,111708.0,111388.24,111437.77,457.60494,2025-09-03 11:00:00+00:00,XBTUSD,59.529856140068276,short,1
1756900800000,111437.77,111858.57,111031.61,111112.0,440.11635,2025-09-03 12:00:00+00:00,XBTUSD,53.96645303258692,short,0
1756904400000,111112.0,111920.7,111065.56,111475.07,862.5714,2025-09-03 13:00:00+00:00,XBTUSD,58.60918521626363,short,0
1756908000000,111475.08,112500.0,111118.43,112261.37,1480.6438,2025-09-03 14:00:00+00:00,XBTUSD,66.49125020335532,short,1
1756911600000,112261.37,112376.7,111910.24,112222.74,766.67332,2025-09-03 15:00:00+00:00,XBTUSD,65.82801448415957,short,1
1756915200000,112222.73,112336.0,111686.24,111858.66,604.19676,2025-09-03 16:00:00+00:00,XBTUSD,59.77616326322296,short,0
1756918800000,111858.65,112575.27,111858.65,112312.64,574.69857,2025-09-03 17:00:00+00:00,XBTUSD,64.1962481192954,short,1
1756922400000,112312.64,112516.35,111800.0,112000.0,465.80305,2025-09-03 18:00:00+00:00,XBTUSD,59.35871337309844,short,0
1756926000000,112000.0,112252.33,111781.63,112193.74,312.61035,2025-09-03 19:00:00+00:00,XBTUSD,61.30466695322084,short,0
1756929600000,112193.74,112250.0,112052.1,112211.31,229.15863,2025-09-03 20:00:00+00:00,XBTUSD,61.48477561918083,short,1
1756933200000,112211.3,112250.0,111759.5,111989.67,182.28806,2025-09-03 21:00:00+00:00,XBTUSD,57.82818258589555,short,1
1756936800000,111989.68,112150.0,111839.86,111947.48,177.73464,2025-09-03 22:00:00+00:00,XBTUSD,57.13166516295162,short,1
1756940400000,111947.47,111980.0,111613.98,111705.71,359.07217,2025-09-03 23:00:00+00:00,XBTUSD,53.17882929463984,short,0
1756944000000,111705.72,112180.0,111619.86,112065.61,343.42623,2025-09-04 00:00:00+00:00,XBTUSD,57.853563081700806,short,1
1756947600000,112065.6,112080.0,111641.63,111947.48,251.77157,2025-09-04 01:00:00+00:00,XBTUSD,55.881390746880825,short,1
1756951200000,111947.48,111980.01,111406.79,111450.15,359.69532,2025-09-04 02:00:00+00:00,XBTUSD,48.40079206031713,long,0
1756954800000,111450.16,111728.57,111136.0,111148.97,529.86591,2025-09-04 03:00:00+00:00,XBTUSD,44.51448872796705,long,0
1756958400000,111148.97,111318.84,110917.45,110917.45,332.73027,2025-09-04 04:00:00+00:00,XBTUSD,41.73999536102756,long,0
1756962000000,110917.46,110922.4,110569.36,110653.07,1163.68375,2025-09-04 05:00:00+00:00,XBTUSD,38.76843002763073,long,0
1756965600000,110653.08,110729.0,110279.68,110393.95,439.75314,2025-09-04 06:00:00+00:00,XBTUSD,36.05885118183033,long,1
1756969200000,110393.95,110642.19,110343.72,110463.36,357.56088,2025-09-04 07:00:00+00:00,XBTUSD,37.322541761169106,long,1
1756972800000,110463.36,110858.6,110415.72,110640.97,335.90557,2025-09-04 08:00:00+00:00,XBTUSD,40.55975252063816,long,1
1756976400000,110640.96,110856.63,110640.96,110815.04,215.23378,2025-09-04 09:00:00+00:00,XBTUSD,43.63251811455944,long,0
1756980000000,110815.05,111154.93,110628.85,110628.86,318.57504,2025-09-04 10:00:00+00:00,XBTUSD,41.18044381610888,long,1
1756983600000,110628.86,111054.69,110546.48,110810.0,381.28687,2025-09-04 11:00:00+00:00,XBTUSD,44.45131293788994,long,1
1756987200000,110810.0,111123.99,110532.73,110933.94,432.19177,2025-09-04 12:00:00+00:00,XBTUSD,46.637848605365015,long,0
1756990800000,110933.94,110970.0,110217.13,110464.0,602.3513,2025-09-04 13:00:00+00:00,XBTUSD,40.179738083407656,long,0
1756994400000,110463.99,110523.98,109705.48,109842.01,1107.22942,2025-09-04 14:00:00+00:00,XBTUSD,33.55651365181468,long,0
1756998000000,109842.01,109862.94,109329.12,109510.31,916.17813,2025-09-04 15:00:00+00:00,XBTUSD,30.654476142353815,long,0
1757001600000,109510.32,109688.0,109363.26,109438.34,640.73994,2025-09-04 16:00:00+00:00,XBTUSD,30.047289506868054,long,1
1757005200000,109438.35,109914.01,109428.98,109786.48,495.50168,2025-09-04 17:00:00+00:00,XBTUSD,36.59021112951619,long,1
1757008800000,109786.48,110218.39,109699.15,109977.0,620.57193,2025-09-04 18:00:00+00:00,XBTUSD,39.90298219093733,long,0
1757012400000,109977.0,110113.19,109713.31,109799.99,367.8214,2025-09-04 19:00:00+00:00,XBTUSD,37.920752503711725,long,1
1757016000000,109800.0,110409.46,109755.59,110408.02,396.63364,2025-09-04 20:00:00+00:00,XBTUSD,47.55775152233492,long,1
1757019600000,110408.01,110545.44,110328.96,110500.0,176.70046,2025-09-04 21:00:00+00:00,XBTUSD,48.85130099536972,long,1
1757023200000,110500.01,111588.66,110484.95,111490.73,669.83836,2025-09-04 22:00:00+00:00,XBTUSD,60.23023047013758,short,1
1757026800000,111490.74,111765.31,110605.72,110730.87,747.889,2025-09-04 23:00:00+00:00,XBTUSD,50.88082652062292,short,1
1757030400000,110730.87,110929.3,110435.75,110451.62,457.22173,2025-09-05 00:00:00+00:00,XBTUSD,47.93589933728739,long,1
1757034000000,110451.63,111136.0,110451.63,111121.51,336.74632,2025-09-05 01:00:00+00:00,XBTUSD,54.7081830405943,short,0
1757037600000,111121.51,111482.09,111040.79,111340.65,606.85268,2025-09-05 02:00:00+00:00,XBTUSD,56.69272583112984,short,1
1757041200000,111340.64,111340.65,111096.67,111311.77,264.75507,2025-09-05 03:00:00+00:00,XBTUSD,56.342348592708234,short,0
1757044800000,111311.78,111468.2,111144.51,111445.0,785.66095,2025-09-05 04:00:00+00:00,XBTUSD,57.64289059770726,short,0
1757048400000,111445.0,111710.49,111407.57,111574.5,365.92368,2025-09-05 05:00:00+00:00,XBTUSD,58.92376649286655,short,0
1757052000000,111574.51,111914.53,111501.94,111911.99,435.99084,2025-09-05 06:00:00+00:00,XBTUSD,62.137199806129026,short,0
1757055600000,111912.0,112999.0,111883.49,112954.32,1893.59984,2025-09-05 07:00:00+00:00,XBTUSD,69.95493331241943,short,1
1757059200000,112954.32,112985.0,112605.37,112618.51,612.5461,2025-09-05 08:00:00+00:00,XBTUSD,65.27853392549474,short,1
1757062800000,112618.51,112619.98,112131.02,112303.87,672.38321,2025-09-05 09:00:00+00:00,XBTUSD,61.15357088627697,short,1
1757066400000,112303.87,112571.9,112191.4,112256.36,401.39645,2025-09-05 10:00:00+00:00,XBTUSD,60.531575125400124,short,0
1757070000000,112256.36,112439.36,112138.15,112354.0,270.50308,2025-09-05 11:00:00+00:00,XBTUSD,61.400485278128066,short,0
1757073600000,112354.0,113384.62,112040.0,113214.78,2902.04978,2025-09-05 12:00:00+00:00,XBTUSD,68.07354302265117,short,1
1757077200000,113214.78,113310.01,112706.71,113084.16,2093.90932,2025-09-05 13:00:00+00:00,XBTUSD,66.2031876380901,short,1
1757080800000,113084.16,113084.16,110487.65,110569.99,3593.87866,2025-09-05 14:00:00+00:00,XBTUSD,42.180304316274366,long,1
1757084400000,110569.99,111017.8,110286.91,110716.82,1216.05211,2025-09-05 15:00:00+00:00,XBTUSD,43.47041470579257,long,1
1757088000000,110716.82,110929.3,110537.99,110815.4,450.76892,2025-09-05 16:00:00+00:00,XBTUSD,44.36791603075821,long,0
1757091600000,110815.4,110815.4,110206.96,110608.18,561.64147,2025-09-05 17:00:00+00:00,XBTUSD,42.82862421040649,long,1
1757095200000,110608.19,111285.35,110569.43,111198.78,518.32708,2025-09-05 18:00:00+00:00,XBTUSD,48.33075034964637,long,1
1757098800000,111198.77,111627.51,111125.8,111614.54,636.35672,2025-09-05 19:00:00+00:00,XBTUSD,51.84420536588525,short,0
1757102400000,111614.54,111679.79,111299.98,111630.3,588.97794,2025-09-05 20:00:00+00:00,XBTUSD,51.97750995809755,short,1
1757106000000,111630.31,111700.0,110375.6,110605.01,1465.95586,2025-09-05 21:00:00+00:00,XBTUSD,43.53436960296145,long,1
1757109600000,110605.01,110917.46,110500.0,110800.0,278.07558,2025-09-05 22:00:00+00:00,XBTUSD,45.35243562362473,long,0
1757113200000,110800.01,110859.49,110594.79,110659.99,177.83549,2025-09-05 23:00:00+00:00,XBTUSD,44.25070093658454,long,1
1757116800000,110660.0,110833.32,110552.56,110779.7,235.00101,2025-09-06 00:00:00+00:00,XBTUSD,45.47043320538719,long,1
1757120400000,110779.7,110917.46,110744.08,110867.7,186.31454,2025-09-06 01:00:00+00:00,XBTUSD,46.39883559802757,long,1
1757124000000,110867.71,111216.25,110733.11,111216.15,184.10167,2025-09-06 02:00:00+00:00,XBTUSD,50.026962207172794,short,1
1757127600000,111216.14,111307.7,111000.12,111082.22,194.76496,2025-09-06 03:00:00+00:00,XBTUSD,48.66352892056353,long,0
1757131200000,111082.23,111082.23,110783.7,110876.12,353.6322,2025-09-06 04:00:00+00:00,XBTUSD,46.560560427910836,long,0
1757134800000,110876.12,110876.13,110687.69,110714.0,151.66886,2025-09-06 05:00:00+00:00,XBTUSD,44.916278734713444,long,1
1757138400000,110714.0,110817.11,110714.0,110752.83,96.24087,2025-09-06 06:00:00+00:00,XBTUSD,45.4135102745219,long,1
1757142000000,110752.84,110829.15,110750.64,110825.6,86.44213,2025-09-06 07:00:00+00:00,XBTUSD,46.3901837270491,long,1
1757145600000,110825.59,110968.0,110774.46,110952.76,91.10955,2025-09-06 08:00:00+00:00,XBTUSD,48.1364454013333,long,0
1757149200000,110952.77,110952.77,110693.86,110695.06,193.74674,2025-09-06 09:00:00+00:00,XBTUSD,44.94151573443021,long,1
1757152800000,110695.06,110804.62,110677.3,110773.62,157.49749,2025-09-06 10:00:00+00:00,XBTUSD,46.11566034680875,long,1
1757156400000,110773.62,110868.8,110675.58,110781.02,179.54833,2025-09-06 11:00:00+00:00,XBTUSD,46.23197551335433,long,1
1757160000000,110781.03,110898.7,110753.97,110832.58,158.76991,2025-09-06 12:00:00+00:00,XBTUSD,47.0889852283279,long,1
1757163600000,110832.59,110947.91,110822.0,110936.82,154.65819,2025-09-06 13:00:00+00:00,XBTUSD,48.86357591243469,long,0
1757167200000,110936.82,110999.83,110781.96,110807.77,144.7163,2025-09-06 14:00:00+00:00,XBTUSD,46.77212582156237,long,0
1757170800000,110807.78,110840.0,110358.11,110384.15,427.86502,2025-09-06 15:00:00+00:00,XBTUSD,40.62516398806939,long,0
1757174400000,110384.16,110402.0,109977.0,110267.99,876.95944,2025-09-06 16:00:00+00:00,XBTUSD,39.107423759701284,long,0
1757178000000,110267.99,110275.5,110000.0,110157.41,202.2087,2025-09-06 17:00:00+00:00,XBTUSD,37.664833370722384,long,1
1757181600000,110157.41,110285.65,110056.29,110228.0,160.96245,2025-09-06 18:00:00+00:00,XBTUSD,39.20650617022911,long,0
1757185200000,110228.01,110260.0,110000.0,110038.41,151.53,2025-09-06 19:00:00+00:00,XBTUSD,36.58911901903107,long,1
1757188800000,110038.42,110167.01,110034.44,110167.0,140.0902,2025-09-06 20:00:00+00:00,XBTUSD,39.53742734572977,long,1
1757192400000,110167.01,110215.03,110093.14,110201.0,168.43512,2025-09-06 21:00:00+00:00,XBTUSD,40.327451019894646,long,0
1757196000000,110200.99,110238.12,110074.95,110170.55,159.17265,2025-09-06 22:00:00+00:00,XBTUSD,39.82556112652581,long,1
1757199600000,110170.54,110282.82,110113.96,110187.97,144.86264,2025-09-06 23:00:00+00:00,XBTUSD,40.28343727066592,long,1
1757203200000,110187.98,110367.37,110180.0,110356.75,274.12078,2025-09-07 00:00:00+00:00,XBTUSD,44.67589770887574,long,1
1757206800000,110356.74,110587.86,110332.81,110546.66,251.76683,2025-09-07 01:00:00+00:00,XBTUSD,49.203405330661276,long,1
1757210400000,110546.66,110692.52,110444.43,110666.24,231.20078,2025-09-07 02:00:00+00:00,XBTUSD,51.87406992466651,short,1
1757214000000,110666.24,110733.12,110596.71,110629.15,191.54953,2025-09-07 03:00:00+00:00,XBTUSD,50.97879325230638,short,1
1757217600000,110629.15,110638.0,110489.96,110557.76,140.43398,2025-09-07 04:00:00+00:00,XBTUSD,49.21804785575247,long,1
1757221200000,110557.77,110699.0,110557.76,110649.44,163.57402,2025-09-07 05:00:00+00:00,XBTUSD,51.53316808274888,short,1
1757224800000,110649.45,110665.35,110472.33,110504.15,195.71662,2025-09-07 06:00:00+00:00,XBTUSD,47.81305251967188,long,1
1757228400000,110504.14,110911.42,110463.1,110753.42,373.02249,2025-09-07 07:00:00+00:00,XBTUSD,53.95456255092722,short,0
1757232000000,110753.41,111377.19,110720.01,111071.25,524.25884,2025-09-07 08:00:00+00:00,XBTUSD,60.36009751029953,short,0
1757235600000,111071.25,111248.2,110876.88,111115.98,305.63775,2025-09-07 09:00:00+00:00,XBTUSD,61.17861602957318,short,0
1757239200000,111115.99,111237.97,111041.87,111225.02,152.81384,2025-09-07 10:00:00+00:00,XBTUSD,63.174852804335906,short,0
1757242800000,111225.03,111292.13,111189.75,111292.13,231.70263,2025-09-07 11:00:00+00:00,XBTUSD,64.38856736747204,short,1
1757246400000,111292.12,111292.13,111073.17,111115.92,171.8987,2025-09-07 12:00:00+00:00,XBTUSD,58.89934837475381,short,0
1757250000000,111115.92,111231.6,111042.6,111214.62,159.77105,2025-09-07 13:00:00+00:00,XBTUSD,60.90956818202175,short,1
1757253600000,111214.63,111412.0,111059.57,111145.59,337.64277,2025-09-07 14:00:00+00:00,XBTUSD,58.74548121149693,short,0
1757257200000,111145.59,111373.43,111120.56,111329.99,168.21133,2025-09-07 15:00:00+00:00,XBTUSD,62.57111828936205,short,1
1757260800000,111329.99,111371.35,111152.15,111202.02,223.90897,2025-09-07 16:00:00+00:00,XBTUSD,58.515691894862165,short,1
1757264400000,111202.02,111237.86,110888.07,110962.83,326.82203,2025-09-07 17:00:00+00:00,XBTUSD,51.76266104839665,short,0
1757268000000,110962.84,111063.0,110861.2,111053.76,219.80123,2025-09-07 18:00:00+00:00,XBTUSD,53.938914214036586,short,0
1757271600000,111053.77,111293.99,111049.05,111259.99,169.95303,2025-09-07 19:00:00+00:00,XBTUSD,58.51075350586092,short,0
1757275200000,111259.99,111371.26,111147.25,111330.3,178.99404,2025-09-07 20:00:00+00:00,XBTUSD,59.96955805480759,short,1
1757278800000,111330.31,111330.31,111050.14,111050.14,82.99122,2025-09-07 21:00:00+00:00,XBTUSD,52.10751153945746,short,0
1757282400000,111050.14,111364.4,111001.45,111250.01,270.95197,2025-09-07 22:00:00+00:00,XBTUSD,56.48999293914955,short,1
1757286000000,111250.01,111600.0,111076.92,111137.34,334.55501,2025-09-07 23:00:00+00:00,XBTUSD,53.51702642143626,short,1
1757289600000,111137.35,111293.26,110733.71,110837.96,553.54548,2025-09-08 00:00:00+00:00,XBTUSD,46.512379784952586,long,1
1757293200000,110837.95,110994.58,110731.71,110890.57,352.25138,2025-09-08 01:00:00+00:00,XBTUSD,47.80523939454229,long,1
1757296800000,110890.58,111372.0,110621.78,111240.0,364.1088,2025-09-08 02:00:00+00:00,XBTUSD,55.49908705159505,short,1
1757300400000,111239.99,111349.24,111026.91,111052.11,431.56519,2025-09-08 03:00:00+00:00,XBTUSD,51.134354733665035,short,1
1757304000000,111052.11,111218.49,110929.3,110979.35,318.48361,2025-09-08 04:00:00+00:00,XBTUSD,49.51051586030856,long,1
1757307600000,110979.35,111061.05,110899.69,111027.16,189.25665,2025-09-08 05:00:00+00:00,XBTUSD,50.62017710532485,short,0
1757311200000,111027.15,111197.86,110917.45,111113.26,156.58167,2025-09-08 06:00:00+00:00,XBTUSD,52.63891626570359,short,0
1757314800000,111113.26,111609.04,111113.25,111280.39,665.8032,2025-09-08 07:00:00+00:00,XBTUSD,56.36775960988406,short,0
1757318400000,111280.4,111910.48,111252.9,111684.25,867.092,2025-09-08 08:00:00+00:00,XBTUSD,63.78726485382159,short,0
1757322000000,111684.26,112095.0,111591.06,112094.99,695.25367,2025-09-08 09:00:00+00:00,XBTUSD,69.47284301226671,short,1
1757325600000,112094.99,112186.98,111920.89,112048.0,648.82485,2025-09-08 10:00:00+00:00,XBTUSD,68.15449240660857,short,0
1757329200000,112048.0,112121.59,111754.31,112052.43,512.51734,2025-09-08 11:00:00+00:00,XBTUSD,68.21572900676662,short,1
1757332800000,112052.43,112153.9,111934.24,112034.51,293.01193,2025-09-08 12:00:00+00:00,XBTUSD,67.64904167215454,short,1
1757336400000,112034.5,112370.3,111877.64,111906.55,1120.28751,2025-09-08 13:00:00+00:00,XBTUSD,63.5869661322102,short,0
1757340000000,111906.56,112779.5,111888.0,112645.05,989.95574,2025-09-08 14:00:00+00:00,XBTUSD,73.48317446852715,short,1
1757343600000,112645.06,112924.37,112526.61,112631.75,614.9683,2025-09-08 15:00:00+00:00,XBTUSD,73.09787135411324,short,1
1757347200000,112631.74,112670.06,112293.18,112398.0,493.93324,2025-09-08 16:00:00+00:00,XBTUSD,66.49838175582252,short,1
1757350800000,112398.01,112531.6,112075.2,112214.4,461.27895,2025-09-08 17:00:00+00:00,XBTUSD,61.78034128195027,short,0
1757354400000,112214.41,112515.59,112184.97,112477.01,296.32443,2025-09-08 18:00:00+00:00,XBTUSD,65.54578539387234,short,1
1757358000000,112477.01,112477.01,111978.67,112097.31,430.27796,2025-09-08 19:00:00+00:00,XBTUSD,56.828006610496544,short,1
1757361600000,112097.31,112153.07,111896.0,111958.04,288.87626,2025-09-08 20:00:00+00:00,XBTUSD,53.99147314452042,short,0
1757365200000,111958.04,112331.32,111930.73,112326.45,273.5437,2025-09-08 21:00:00+00:00,XBTUSD,59.71919763896887,short,1
1757368800000,112326.45,112512.71,112210.91,112236.71,274.21823,2025-09-08 22:00:00+00:00,XBTUSD,57.83059416101133,short,1
